age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,Contacts_during_the_Campaign,Previous_Outcome,Desired_Target,Desired_Target_Num,state
36,blue-collar,married,basic.9y,unknown,no,yes,telephone,May,Tuesday,136,1,nonexistent,Not Subscribed,1,Tasmania
44,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,May,Tuesday,148,1,nonexistent,Not Subscribed,1,New South Wales
50,self-employed,married,university.degree,no,yes,yes,telephone,May,Tuesday,137,1,nonexistent,Not Subscribed,1,New South Wales
38,blue-collar,single,university.degree,unknown,no,no,telephone,May,Tuesday,456,1,nonexistent,Not Subscribed,1,South Australia
41,technician,married,professional.course,no,yes,no,telephone,May,Tuesday,107,1,nonexistent,Not Subscribed,1,New South Wales
45,blue-collar,married,basic.4y,no,no,no,telephone,May,Tuesday,44,1,nonexistent,Not Subscribed,1,New South Wales
53,admin.,married,university.degree,no,yes,no,telephone,May,Tuesday,118,1,nonexistent,Not Subscribed,1,South Australia
36,entrepreneur,married,university.degree,no,yes,no,telephone,May,Tuesday,135,1,nonexistent,Not Subscribed,1,Queensland
45,services,married,high.school,no,yes,no,telephone,May,Tuesday,276,1,nonexistent,Not Subscribed,1,New South Wales
34,services,married,basic.9y,unknown,yes,no,telephone,May,Tuesday,150,2,nonexistent,Not Subscribed,1,Queensland
37,blue-collar,married,professional.course,no,no,yes,telephone,May,Tuesday,118,1,nonexistent,Not Subscribed,1,South Australia
25,technician,single,university.degree,no,yes,no,telephone,May,Tuesday,38,1,nonexistent,Not Subscribed,1,New South Wales
35,admin.,divorced,university.degree,no,no,yes,telephone,May,Tuesday,232,3,nonexistent,Not Subscribed,1,Queensland
34,admin.,married,university.degree,no,no,no,telephone,May,Tuesday,1167,1,nonexistent,Not Subscribed,1,New South Wales
32,unknown,married,basic.6y,unknown,no,no,telephone,May,Tuesday,39,2,nonexistent,Not Subscribed,1,Queensland
32,admin.,divorced,high.school,no,no,no,telephone,May,Tuesday,325,1,nonexistent,Not Subscribed,1,Queensland
39,self-employed,single,university.degree,no,no,no,telephone,May,Tuesday,311,1,nonexistent,Not Subscribed,1,Queensland
36,admin.,married,high.school,no,no,yes,telephone,May,Tuesday,147,1,nonexistent,Not Subscribed,1,New South Wales
46,entrepreneur,married,university.degree,no,yes,no,telephone,May,Tuesday,125,1,nonexistent,Not Subscribed,1,New South Wales
56,entrepreneur,married,university.degree,no,no,no,telephone,May,Tuesday,98,1,nonexistent,Not Subscribed,1,South Australia
37,technician,single,basic.9y,unknown,no,yes,telephone,May,Tuesday,93,1,nonexistent,Not Subscribed,1,New South Wales
37,technician,single,basic.9y,unknown,no,no,telephone,May,Tuesday,83,1,nonexistent,Not Subscribed,1,New South Wales
39,blue-collar,married,high.school,no,yes,no,telephone,May,Tuesday,67,1,nonexistent,Not Subscribed,1,Queensland
52,services,married,unknown,unknown,no,no,telephone,May,Tuesday,77,1,nonexistent,Not Subscribed,1,Western Australia
39,services,married,unknown,unknown,no,no,telephone,May,Tuesday,191,1,nonexistent,Not Subscribed,1,Queensland
52,services,married,unknown,unknown,no,no,telephone,May,Tuesday,144,1,nonexistent,Not Subscribed,1,Queensland
51,technician,married,professional.course,unknown,no,no,telephone,May,Tuesday,20,1,nonexistent,Not Subscribed,1,Western Australia
42,technician,single,unknown,no,no,no,telephone,May,Tuesday,27,1,nonexistent,Not Subscribed,1,New South Wales
34,technician,married,high.school,no,no,yes,telephone,May,Tuesday,174,4,nonexistent,Not Subscribed,1,New South Wales
28,blue-collar,married,basic.9y,no,yes,no,telephone,May,Tuesday,260,3,nonexistent,Not Subscribed,1,Queensland
43,self-employed,single,professional.course,unknown,yes,yes,telephone,May,Tuesday,94,1,nonexistent,Not Subscribed,1,New South Wales
41,technician,single,professional.course,no,yes,no,telephone,May,Tuesday,122,1,nonexistent,Not Subscribed,1,Northern Territory
54,technician,married,professional.course,no,no,yes,telephone,May,Tuesday,334,1,nonexistent,Not Subscribed,1,South Australia
53,blue-collar,married,basic.9y,no,yes,no,telephone,May,Tuesday,609,2,nonexistent,Not Subscribed,1,Queensland
47,admin.,married,university.degree,unknown,no,no,telephone,May,Tuesday,202,1,nonexistent,Not Subscribed,1,Victoria
47,admin.,married,university.degree,unknown,no,no,telephone,May,Tuesday,262,1,nonexistent,Not Subscribed,1,New South Wales
39,blue-collar,married,basic.9y,no,no,no,telephone,May,Tuesday,302,1,nonexistent,Not Subscribed,1,Queensland
37,services,married,high.school,no,no,no,telephone,May,Tuesday,121,2,nonexistent,Not Subscribed,1,Victoria
40,technician,married,professional.course,unknown,no,no,telephone,May,Tuesday,202,3,nonexistent,Not Subscribed,1,New South Wales
35,services,divorced,professional.course,unknown,no,no,telephone,May,Tuesday,806,1,nonexistent,Not Subscribed,1,Western Australia
56,admin.,divorced,unknown,unknown,yes,yes,telephone,May,Tuesday,31,1,nonexistent,Not Subscribed,1,Queensland
36,admin.,married,high.school,unknown,no,no,telephone,May,Tuesday,21,1,nonexistent,Not Subscribed,1,Tasmania
45,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Tuesday,334,2,nonexistent,Not Subscribed,1,Western Australia
38,technician,single,university.degree,no,yes,yes,telephone,May,Tuesday,156,1,nonexistent,Not Subscribed,1,Tasmania
41,technician,married,professional.course,no,no,no,telephone,May,Tuesday,92,1,nonexistent,Not Subscribed,1,Victoria
37,blue-collar,married,professional.course,unknown,no,no,telephone,May,Tuesday,128,2,nonexistent,Not Subscribed,1,New South Wales
45,admin.,single,university.degree,no,no,yes,telephone,May,Tuesday,766,1,nonexistent,Not Subscribed,1,Queensland
48,services,married,high.school,unknown,no,no,telephone,May,Tuesday,162,1,nonexistent,Not Subscribed,1,Victoria
29,admin.,single,basic.9y,unknown,no,no,telephone,May,Tuesday,255,5,nonexistent,Not Subscribed,1,Western Australia
38,technician,single,university.degree,no,no,no,telephone,May,Tuesday,137,1,nonexistent,Not Subscribed,1,Victoria
48,services,married,high.school,unknown,yes,no,telephone,May,Tuesday,189,1,nonexistent,Not Subscribed,1,Victoria
40,blue-collar,married,high.school,no,no,no,telephone,May,Tuesday,110,1,nonexistent,Not Subscribed,1,Victoria
38,blue-collar,single,university.degree,unknown,yes,no,telephone,May,Tuesday,395,2,nonexistent,Subscribed,0,Queensland
42,blue-collar,married,basic.4y,no,no,no,telephone,May,Tuesday,135,1,nonexistent,Not Subscribed,1,Western Australia
32,blue-collar,married,basic.9y,no,no,no,telephone,May,Tuesday,102,4,nonexistent,Not Subscribed,1,Western Australia
56,admin.,married,unknown,unknown,yes,no,telephone,May,Tuesday,705,1,nonexistent,Not Subscribed,1,Victoria
54,services,married,unknown,no,no,no,telephone,May,Tuesday,192,1,nonexistent,Not Subscribed,1,Queensland
60,retired,married,basic.4y,unknown,no,no,telephone,May,Tuesday,188,2,nonexistent,Not Subscribed,1,New South Wales
47,admin.,married,high.school,unknown,yes,no,telephone,May,Tuesday,139,1,nonexistent,Not Subscribed,1,New South Wales
46,blue-collar,married,unknown,unknown,no,no,telephone,May,Tuesday,131,1,nonexistent,Not Subscribed,1,New South Wales
42,admin.,single,high.school,no,no,no,telephone,May,Tuesday,65,1,nonexistent,Not Subscribed,1,New South Wales
55,blue-collar,married,basic.4y,unknown,yes,yes,telephone,May,Tuesday,266,2,nonexistent,Not Subscribed,1,New South Wales
37,services,married,high.school,no,yes,no,telephone,May,Tuesday,76,1,nonexistent,Not Subscribed,1,New South Wales
38,technician,single,university.degree,no,no,no,telephone,May,Tuesday,1015,1,nonexistent,Subscribed,0,South Australia
45,technician,married,university.degree,unknown,yes,no,telephone,May,Tuesday,122,1,nonexistent,Not Subscribed,1,New South Wales
32,blue-collar,married,basic.6y,no,no,yes,telephone,May,Tuesday,60,1,nonexistent,Not Subscribed,1,New South Wales
37,blue-collar,married,professional.course,unknown,yes,yes,telephone,May,Tuesday,111,3,nonexistent,Not Subscribed,1,Queensland
30,technician,married,university.degree,no,yes,no,telephone,May,Tuesday,683,2,nonexistent,Subscribed,0,Victoria
36,blue-collar,married,high.school,no,no,yes,telephone,May,Tuesday,100,1,nonexistent,Not Subscribed,1,Queensland
48,admin.,married,high.school,no,no,no,telephone,May,Tuesday,82,1,nonexistent,Not Subscribed,1,New South Wales
51,admin.,single,basic.6y,no,no,no,telephone,May,Tuesday,470,1,nonexistent,Subscribed,0,Northern Territory
46,housemaid,married,basic.4y,no,no,yes,telephone,May,Tuesday,149,1,nonexistent,Not Subscribed,1,New South Wales
48,blue-collar,divorced,basic.4y,unknown,no,no,telephone,May,Tuesday,106,1,nonexistent,Not Subscribed,1,Queensland
47,services,married,high.school,unknown,no,no,telephone,May,Tuesday,127,2,nonexistent,Not Subscribed,1,New South Wales
41,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Tuesday,320,1,nonexistent,Not Subscribed,1,Victoria
53,retired,single,professional.course,unknown,yes,no,telephone,May,Tuesday,145,1,nonexistent,Not Subscribed,1,Victoria
55,retired,married,basic.4y,unknown,yes,no,telephone,May,Tuesday,129,1,nonexistent,Not Subscribed,1,Victoria
44,management,married,university.degree,unknown,no,no,telephone,May,Tuesday,730,1,nonexistent,Not Subscribed,1,Victoria
48,blue-collar,married,basic.4y,no,yes,no,telephone,May,Tuesday,36,1,nonexistent,Not Subscribed,1,New South Wales
50,services,married,unknown,unknown,no,no,telephone,May,Tuesday,521,1,nonexistent,Not Subscribed,1,Queensland
34,blue-collar,married,basic.9y,no,no,no,telephone,May,Tuesday,95,3,nonexistent,Not Subscribed,1,Victoria
38,entrepreneur,married,basic.9y,no,no,no,telephone,May,Tuesday,120,1,nonexistent,Not Subscribed,1,Victoria
42,unemployed,single,university.degree,no,no,no,telephone,May,Tuesday,349,1,nonexistent,Not Subscribed,1,Tasmania
57,retired,married,university.degree,no,yes,no,telephone,May,Tuesday,768,1,nonexistent,Not Subscribed,1,Northern Territory
58,blue-collar,divorced,basic.4y,no,yes,no,telephone,May,Tuesday,277,1,nonexistent,Not Subscribed,1,New South Wales
48,management,married,university.degree,unknown,yes,no,telephone,May,Tuesday,289,1,nonexistent,Not Subscribed,1,Queensland
32,admin.,divorced,high.school,no,no,no,telephone,May,Tuesday,473,1,nonexistent,Not Subscribed,1,Queensland
35,admin.,single,university.degree,no,no,no,telephone,May,Tuesday,133,1,nonexistent,Not Subscribed,1,New South Wales
55,retired,married,basic.6y,unknown,no,no,telephone,May,Tuesday,129,1,nonexistent,Not Subscribed,1,New South Wales
47,blue-collar,married,basic.4y,no,yes,yes,telephone,May,Tuesday,386,2,nonexistent,Not Subscribed,1,Victoria
31,services,married,basic.6y,unknown,no,no,telephone,May,Tuesday,1001,4,nonexistent,Subscribed,0,New South Wales
38,technician,married,professional.course,no,yes,no,telephone,May,Tuesday,76,1,nonexistent,Not Subscribed,1,Victoria
49,self-employed,married,professional.course,no,yes,no,telephone,May,Tuesday,214,1,nonexistent,Not Subscribed,1,New South Wales
33,self-employed,divorced,basic.9y,no,yes,no,telephone,May,Tuesday,355,1,nonexistent,Not Subscribed,1,New South Wales
27,admin.,single,university.degree,no,yes,yes,telephone,May,Tuesday,194,2,nonexistent,Not Subscribed,1,Victoria
45,technician,married,university.degree,no,yes,yes,telephone,May,Tuesday,845,1,nonexistent,Subscribed,0,New South Wales
34,management,divorced,university.degree,no,yes,no,telephone,May,Tuesday,208,1,nonexistent,Not Subscribed,1,Victoria
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Tuesday,173,1,nonexistent,Not Subscribed,1,New South Wales
45,technician,single,professional.course,no,no,no,telephone,May,Tuesday,113,2,nonexistent,Not Subscribed,1,Victoria
28,admin.,single,unknown,no,no,no,telephone,May,Tuesday,109,2,nonexistent,Not Subscribed,1,Victoria
54,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Tuesday,853,1,nonexistent,Not Subscribed,1,New South Wales
58,retired,married,professional.course,unknown,no,yes,telephone,May,Tuesday,518,1,nonexistent,Not Subscribed,1,New South Wales
48,blue-collar,married,unknown,unknown,no,no,telephone,May,Tuesday,124,2,nonexistent,Not Subscribed,1,Victoria
57,admin.,divorced,basic.9y,unknown,no,no,telephone,May,Tuesday,452,2,nonexistent,Not Subscribed,1,New South Wales
28,admin.,married,university.degree,no,unknown,unknown,telephone,May,Tuesday,203,2,nonexistent,Not Subscribed,1,Western Australia
49,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Tuesday,813,2,nonexistent,Not Subscribed,1,New South Wales
60,retired,married,university.degree,unknown,unknown,unknown,telephone,May,Tuesday,81,1,nonexistent,Not Subscribed,1,South Australia
39,services,divorced,basic.9y,no,no,no,telephone,May,Tuesday,93,1,nonexistent,Not Subscribed,1,Queensland
40,self-employed,married,professional.course,no,no,no,telephone,May,Tuesday,119,1,nonexistent,Not Subscribed,1,New South Wales
58,unknown,married,basic.4y,no,no,yes,telephone,May,Tuesday,295,3,nonexistent,Not Subscribed,1,Western Australia
36,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Tuesday,296,1,nonexistent,Not Subscribed,1,Queensland
59,retired,married,university.degree,no,no,no,telephone,May,Tuesday,916,2,nonexistent,Not Subscribed,1,Queensland
42,admin.,married,basic.6y,no,no,no,telephone,May,Tuesday,60,2,nonexistent,Not Subscribed,1,Victoria
35,student,single,university.degree,unknown,no,no,telephone,May,Tuesday,443,1,nonexistent,Not Subscribed,1,Victoria
42,blue-collar,divorced,high.school,no,no,no,telephone,May,Tuesday,225,2,nonexistent,Not Subscribed,1,New South Wales
37,blue-collar,married,high.school,no,yes,no,telephone,May,Tuesday,262,2,nonexistent,Not Subscribed,1,New South Wales
49,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Tuesday,431,2,nonexistent,Not Subscribed,1,Queensland
39,blue-collar,married,basic.9y,unknown,yes,yes,telephone,May,Tuesday,358,2,nonexistent,Not Subscribed,1,Queensland
46,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Tuesday,565,2,nonexistent,Not Subscribed,1,Queensland
36,admin.,married,high.school,no,no,no,telephone,May,Tuesday,753,6,nonexistent,Subscribed,0,Victoria
35,technician,married,professional.course,no,no,no,telephone,May,Tuesday,103,3,nonexistent,Not Subscribed,1,New South Wales
51,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Tuesday,708,2,nonexistent,Not Subscribed,1,Queensland
40,blue-collar,divorced,basic.9y,unknown,yes,yes,telephone,May,Tuesday,265,1,nonexistent,Not Subscribed,1,New South Wales
32,blue-collar,married,basic.9y,no,yes,no,telephone,May,Tuesday,255,2,nonexistent,Not Subscribed,1,New South Wales
42,admin.,divorced,university.degree,no,no,no,telephone,May,Tuesday,434,2,nonexistent,Not Subscribed,1,New South Wales
25,admin.,single,university.degree,no,no,no,telephone,May,Tuesday,59,1,nonexistent,Not Subscribed,1,New South Wales
46,blue-collar,married,basic.6y,unknown,yes,no,telephone,May,Tuesday,305,1,nonexistent,Not Subscribed,1,Victoria
42,admin.,married,basic.6y,no,no,no,telephone,May,Tuesday,155,2,nonexistent,Not Subscribed,1,Queensland
47,management,married,basic.4y,unknown,yes,no,telephone,May,Tuesday,805,2,nonexistent,Not Subscribed,1,Queensland
56,admin.,married,high.school,no,no,no,telephone,May,Tuesday,242,1,nonexistent,Not Subscribed,1,Victoria
27,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Tuesday,19,9,nonexistent,Not Subscribed,1,Victoria
47,housemaid,married,university.degree,no,no,no,telephone,May,Tuesday,93,6,nonexistent,Not Subscribed,1,New South Wales
30,management,single,university.degree,no,yes,no,telephone,May,Tuesday,211,3,nonexistent,Not Subscribed,1,Victoria
48,admin.,divorced,high.school,no,no,no,telephone,May,Tuesday,31,2,nonexistent,Not Subscribed,1,Victoria
45,management,married,unknown,unknown,yes,no,telephone,May,Tuesday,213,5,nonexistent,Not Subscribed,1,Victoria
58,retired,married,high.school,no,yes,no,telephone,May,Tuesday,104,2,nonexistent,Not Subscribed,1,New South Wales
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,May,Tuesday,342,3,nonexistent,Not Subscribed,1,Victoria
54,admin.,married,university.degree,no,no,no,telephone,May,Tuesday,172,2,nonexistent,Not Subscribed,1,New South Wales
33,management,single,university.degree,no,yes,yes,telephone,May,Tuesday,160,3,nonexistent,Not Subscribed,1,Queensland
58,retired,divorced,professional.course,unknown,yes,no,telephone,May,Tuesday,535,2,nonexistent,Not Subscribed,1,Western Australia
39,admin.,married,high.school,unknown,yes,no,telephone,May,Tuesday,514,5,nonexistent,Not Subscribed,1,Western Australia
49,self-employed,married,professional.course,no,yes,no,telephone,May,Tuesday,276,1,nonexistent,Not Subscribed,1,New South Wales
33,blue-collar,married,basic.9y,no,no,no,telephone,May,Tuesday,176,3,nonexistent,Not Subscribed,1,Western Australia
40,housemaid,divorced,unknown,no,no,no,telephone,May,Tuesday,20,1,nonexistent,Not Subscribed,1,Victoria
49,services,married,high.school,no,yes,no,telephone,May,Tuesday,161,1,nonexistent,Not Subscribed,1,Victoria
50,housemaid,single,unknown,no,yes,no,telephone,May,Tuesday,473,1,nonexistent,Not Subscribed,1,Tasmania
40,blue-collar,single,basic.9y,no,no,no,telephone,May,Tuesday,245,4,nonexistent,Not Subscribed,1,Queensland
50,services,married,unknown,unknown,no,no,telephone,May,Tuesday,144,1,nonexistent,Not Subscribed,1,Victoria
